Date,Site_name,Region,Site_number,Species_name,Collection_no,Plant_no,Porometer_no,Laser_gun_no,SPAD_or_CCM,Team_no,Height,Canopy_1,Canopy_2,Branch_order,Time,Wind_speed,Air_temp,Humidity,Leaf_orientation,Leaf_temp_upper,Leaf_temp_lower,Leaf_surface_in_sun,Conductance_lower,Chamber_temp_lower,Conductance_upper,Chamber_temp_upper,Chlorophyll.1,Chlorophyll.2,Chlorophyll.3,Internode_dia_.1,Internode_dia_2,Soil.depth,fwt_lam_pet,Plant_age,Age_of_oldest_leaf,Antho_1,Antho_2,swt_lam_pet,swt_lam,area_lam_pet,area_lam,lam_width,lam_length,petiole_width,petiole_length,lamina_thickness,hairiness,dwt_lam_pet,dwt_lam,dwt_pet,petiole_present,perimeter,photoshop_area,percent_canopy_openness,dark_qP,dark_qN,dark_qL,dark_NPQ,dark_Y_NO,Y_NPQ,Fo,Fm,Fv_over_Fm,light_F,light_Fm.,PAR,Light_Temp,Light_Yield,ETR,count,order,atlas_name,new_growth_form,resprouter,polymorphic,pollinator,dominant_color,dominant_color_class,polymorphism_rare,polymorph_type,wood_density,LMA,Canopy_area,LWratio,FWC,LDMC,Succulence,Chl_as_CCI,Stomatal_size_top,Stomatal_density_top,Stomatal_pore_index_top,Stomatal_size_bottom,Stomatal_density_bottom,Stomatal_pore_index_bottom,Percent_N,d15N_14N,Corrected_d15N_14N,Voltage,Area,Percent_C,d13C_12C,Corrected_d13C_12C,C_N_ratio
8/13/2011,Kleinmond_2,Kogelberg,PR_2033,lepidocarpodendron,51,8,1,1,CCM,1,265,65,105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,1.1,12,5,.,.,1.154,.,17.1,17.1,1.6,13.2,6.89,.,0.644,0,0.544,0.544,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,408,PRLEPI,erect,no,yes,birds,none,both,no,both,.,0.031812865,21441.36986,8.25,1.022058824,0.494545455,0.03251462,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/18/2011,Middleberg,Cedarberg,PR_2034,piscina,52,1,1,1,CCM,1,13,23,20,.,0.570833333,0.4,11.1,88.1,.,8.2,6.6,.,145.8,12.3,120.4,12.8,2.1,2.6,.,.,.,33,0.284,.,.,3.6,1.3,0.298,0.272,4.25,4.008,0.6,12.5,1.34,18.07,0.631,1,0.149,0.137,0.012,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,409,PRPISC,below_lateral,yes,yes,mammals,white,light,yes,light,.,0.034182814,1445.132621,20.83333333,0.906040268,0.524647887,0.031764706,.,.,.,.,.,.,.,0.774624016,2.893,3.366711109,17286,635.794,52.17836311,-29.105,-28.67230421,67.35959901
8/18/2011,Middleberg,Cedarberg,PR_2034,piscina,52,2,1,1,CCM,1,25,20,25,.,0.575694444,0,10.8,99.7,.,8.3,9,.,71.7,11.5,97.4,11.1,2,1.9,.,.,.,13,0.454,.,.,2.2,1.9,0.458,0.388,5.88,5.259,0.4,22.8,1.29,48.12,0.558,1.5,0.221,0.191,0.03,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,410,PRPISC,below_lateral,yes,yes,mammals,white,light,yes,light,.,0.036318692,1570.796327,57,1.054298643,0.486784141,0.03962585,.,.,.,.,.,.,.,0.41087001,1.972,2.463075398,17492,619.443,50.69070105,-27.943,-27.49938013,123.3740596
8/18/2011,Middleberg,Cedarberg,PR_2034,piscina,52,3,1,1,CCM,1,13,12,10,.,0.582638889,0.3,13.6,92.7,.,5.3,6.5,.,67.1,10.2,106.1,10.5,3.2,3.9,.,.,.,17,0.464,.,.,10.9,2.6,0.466,0.394,4.31,3.708,0.4,18,1.49,40.43,0.59,2,0.228,0.197,0.031,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,411,PRPISC,below_lateral,yes,yes,mammals,white,light,yes,light,.,0.053128371,376.9911184,45,1.035087719,0.49137931,0.054756381,.,.,.,.,.,.,.,0.604311821,2.664,3.142028614,17950,641.965,52.68480494,-27.325,-26.87557025,87.18148998
8/18/2011,Middleberg,Cedarberg,PR_2034,piscina,52,4,1,1,CCM,1,13,8,8,.,0.583333333,0.5,9.1,100,.,7.1,7.4,.,.,.,.,.,1.7,1.5,.,5.66,.,10,0.256,.,.,1.2,1.1,0.262,0.232,3.89,3.609,0.6,10.2,1.73,16.25,0.568,2,0.11,0.098,0.012,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,412,PRPISC,below_lateral,yes,yes,mammals,white,light,yes,light,0.558289888,0.027155277,201.0619298,17,1.327272727,0.4296875,0.037532134,.,.,.,.,.,.,.,0.749663469,2.859,3.333352136,16584,596.923,50.01300591,-27.365,-26.91594629,66.71394298
8/13/2011,Middleberg,Cedarberg,PR_2034,piscina,52,5,1,1,CCM,1,7,6,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,0.146,.,.,.,.,0.146,0.13,2.88,2.685,0.6,7.5,1.62,12.05,0.464,2.5,0.051,0.046,0.005,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,413,PRPISC,below_lateral,yes,yes,mammals,white,light,yes,light,.,0.017133556,113.0973355,12.5,1.862745098,0.349315068,0.032986111,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/13/2011,Middleberg,Cedarberg,PR_2034,piscina,52,6,1,1,CCM,1,20,10,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,0.46,.,.,.,.,0.452,0.346,3.72,3.053,0.3,18,1.17,57.03,0.554,0.5,0.21,0.164,0.046,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,414,PRPISC,below_lateral,yes,yes,mammals,white,light,yes,light,.,0.053717655,282.7433388,60,1.19047619,0.456521739,0.067204301,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/18/2011,Middleberg,Cedarberg,PR_2034,piscina,52,7,1,1,CCM,1,11,11,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,0.23,.,.,.,.,0.198,0.17,2.81,2.602,0.4,9.4,1.53,13.62,0.454,2,0.091,0.082,0.009,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,415,PRPISC,below_lateral,yes,yes,mammals,white,light,yes,light,.,0.031518896,311.0176727,23.5,1.527472527,0.395652174,0.049466192,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/18/2011,Middleberg,Cedarberg,PR_2034,piscina,52,8,1,1,CCM,1,22,50,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,0.572,.,.,.,.,0.556,0.498,5.72,5.247,0.3,21.6,1.71,27.68,0.467,2,0.264,0.24,0.024,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,416,PRPISC,below_lateral,yes,yes,mammals,white,light,yes,light,.,0.045740423,4712.38898,72,1.166666667,0.461538462,0.053846154,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/18/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,1,1,1,CCM,1,157,194,210,5,0.597222222,0.9,9.5,100,.,6.8,7,.,85,10.5,64.7,11,38.2,24,.,8.92,.,17,2.364,10,4,41.1,15.6,2.39,2.27,25.45,24.851,3.6,10.9,4.87,12.3,0.759,0,1.143,1.093,0.05,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,417,PRLAUR,erect,no,yes,birds,none,both,no,both,0.558051955,0.043982134,127988.4847,3.027777778,1.06824147,0.483502538,0.047976424,.,0.050416667,47.54627271,0.120855031,.,.,.,0.497680781,2.453,2.935006752,18235,653.74,54.51333677,-27.743,-27.29749991,109.5347438
8/13/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,2,1,1,CCM,1,227,295,290,5,0.603472222,0.4,10.8,100,.,7.5,7.6,.,84.8,11,73.8,10.7,58.7,73.3,.,10.01,.,14,3.368,13,8,19.9,17.3,3.438,3.316,39.21,38.604,4.1,13.4,6.39,9.48,0.813,0,1.485,1.44,0.045,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,418,PRLAUR,erect,no,yes,birds,none,both,no,both,0.391609733,0.037301834,268763.2515,3.268292683,1.268013468,0.440914489,0.048023463,.,0.062916667,44.15011038,0.174768519,.,46.27271184,.,0.529960779,2.063,2.552359708,17927,648.981,53.510644,-29.1,-28.6672572,100.9709513
8/13/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,3,1,1,CCM,1,252,320,342,5,0.606944444,0.3,11.8,100,.,8.7,9,.,110.8,11.6,227.4,11.9,87.6,62.7,.,11.4,.,13,2.206,15,11,16.2,14.2,2.226,2.146,24.83,24.602,3.3,10.5,5.57,4.09,0.827,0.5,1.016,0.984,0.032,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,419,PRLAUR,erect,no,yes,birds,none,both,no,both,0.491974215,0.039996748,343815.9,3.181818182,1.171259843,0.460562103,0.047925896,.,.,.,.,.,.,.,0.488098062,1.631,2.128504521,17981,642.991,53.46080727,-28.825,-28.3896719,109.5288252
8/18/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,4,1,1,CCM,1,215,236,225,5,0.611111111,0,12.8,97.4,.,10.4,10.6,.,116.8,11.8,205.5,12.1,37.2,64.5,.,8.99,.,19.5,1.758,14,9,20,19.7,1.786,1.674,21.84,21.373,3,10.7,4.47,10.45,0.81,0.5,0.869,0.818,0.051,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,420,PRLAUR,erect,no,yes,birds,none,both,no,both,0.512069918,0.038272587,166818.5699,3.566666667,1.02301496,0.494311718,0.040705128,.,.,.,.,.,.,.,0.459904133,2.211,2.697569355,17868,653.829,53.92985404,-27.113,-26.66157721,117.2632514
8/18/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,5,1,1,CCM,1,210,190,178,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,2.502,13,7,.,.,2.49,2.35,26.96,26.484,3.4,11.9,5.16,9.22,0.836,0,1.096,1.047,0.049,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,421,PRLAUR,erect,no,yes,birds,none,both,no,both,.,0.039533303,106248.6635,3.5,1.282846715,0.43804956,0.052151335,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/18/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,6,1,1,CCM,1,125,118,98,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,2.808,9,6,.,.,2.818,2.698,32.3,31.713,3.5,12.6,5.68,10.33,0.787,0,1.254,1.209,0.045,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,422,PRLAUR,erect,no,yes,birds,none,both,no,both,.,0.038123167,36329.37745,3.6,1.23923445,0.446581197,0.048111455,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/18/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,7,1,1,CCM,1,160,180,160,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16.5,2.578,8,6,.,.,2.57,2.462,28.94,28.385,3.8,11.4,6.16,9.01,0.879,0.5,1.164,1.124,0.04,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,423,PRLAUR,erect,no,yes,birds,none,both,no,both,.,0.039598379,90477.86842,3,1.214776632,0.451512801,0.04885971,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/18/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,8,1,1,CCM,1,180,110,124,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,1.228,9,5,.,.,1.23,1.174,15.21,14.887,2.9,8.2,4.34,7.45,0.686,0,0.59,0.566,0.024,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,424,PRLAUR,erect,no,yes,birds,none,both,no,both,.,0.038019749,42851.32379,2.827586207,1.081355932,0.480456026,0.041946088,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,acuminata,54,1,1,1,CCM,1,95,94,92,5,0.422916667,0.5,14.6,50.5,.,17.1,17.1,.,45.9,16,36.6,16.2,3.6,2.2,.,2.21,.,8,0.17,7,3,1.9,3.7,0.176,.,2.57,2.57,0.5,8.1,1.06,.,0.765,0,0.085,0.085,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,425,PRACUM,erect,no,no,mammals,dark_pink,dark,NA,none,0.598247069,0.03307393,6792.123317,16.2,1,0.5,0.03307393,,0.045416667,73.01749024,0.15061125,.,.,.,0.472658524,1.013,1.522156129,16690,618.859,50.84336847,-28.105,-27.6629031,107.5689232
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,acuminata,54,2,1,1,CCM,1,180,216,320,5,0.428472222,0.6,13.8,46.6,.,13.2,9.6,upper,61.3,14.8,17.3,14.8,2.7,1.4,.,2.88,.,8,0.164,10,2,1.9,2.6,0.172,.,2.61,2.61,0.5,7.1,1.89,.,0.787,0,0.078,0.078,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,426,PRACUM,erect,no,no,mammals,dark_pink,dark,NA,none,0.512406786,0.029885057,54286.72105,14.2,1.102564103,0.475609756,0.032950192,,.,.,.,.,.,.,0.553114575,1.11,1.617327317,15646,609.078,50.54910538,-27.456,-27.00780179,91.38993566
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,acuminata,54,3,1,1,CCM,1,115,110,115,5,0.432638889,0.6,13.3,49,.,12.3,12.5,upper,39.6,14.9,14.1,14.9,1.5,1.5,.,4.14,.,9,0.172,9,2,1.8,1.5,0.182,.,2.5,2.5,0.5,7.5,1.37,.,0.672,0,0.088,0.088,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,427,PRACUM,erect,no,no,mammals,dark_pink,dark,NA,none,0.610976523,0.0352,9935.286767,15,0.954545455,0.511627907,0.0336,,.,.,.,.,.,.,0.553635395,1.482,1.982313728,16261,626.733,51.36089722,-26.805,-26.35068167,92.77025583
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,acuminata,54,4,1,1,CCM,1,145,120,110,5,0.436805556,0.3,16.3,45,.,13.5,14,upper,41.2,15.5,23,15.2,3,3,.,3.7,.,15,0.174,10,3,1.9,2.1,0.184,.,2.5,2.5,0.5,7.8,1.76,.,0.746,0,0.089,0.089,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,428,PRACUM,erect,no,no,mammals,dark_pink,dark,NA,none,0.59718392,0.0356,10367.25576,15.6,0.95505618,0.511494253,0.034,,.,.,.,.,.,.,0.543865332,1.468,1.96857768,16392,608.959,50.04802722,-26.949,-26.49603543,92.02283034
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,acuminata,54,5,1,1,CCM,1,104,85,78,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,0.204,7,2,.,.,0.214,.,2.53,2.53,0.5,8.1,1.82,.,0.856,0,0.103,0.103,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,429,PRACUM,erect,no,no,mammals,dark_pink,dark,NA,none,.,0.040711462,5207.189823,16.2,0.980582524,0.504901961,0.039920949,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,acuminata,54,6,1,1,CCM,1,121,93,114,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,0.174,8,2,.,.,0.178,.,2.54,2.54,0.5,7,1.39,.,0.744,0,0.084,0.084,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,430,PRACUM,erect,no,no,mammals,dark_pink,dark,NA,none,.,0.033070866,8326.791328,14,1.071428571,0.482758621,0.035433071,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,acuminata,54,7,1,1,CCM,1,154,105,96,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,0.254,9,3,.,.,0.26,.,3.51,3.51,0.6,9.3,1.76,.,0.72,0,0.12,0.12,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,431,PRACUM,erect,no,no,mammals,dark_pink,dark,NA,none,.,0.034188034,7916.813487,15.5,1.116666667,0.472440945,0.038176638,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,acuminata,54,8,1,1,CCM,1,129,121,116,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,0.22,10,2,.,.,0.228,.,2.66,2.66,0.5,8,2.35,.,0.865,0,0.105,0.105,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,432,PRACUM,erect,no,no,mammals,dark_pink,dark,NA,none,.,0.039473684,11023.84862,16,1.095238095,0.477272727,0.043233083,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,witzenbergiana,55,1,1,1,CCM,1,13,261,232,.,0.449305556,0,17.5,43.4,.,14.9,14,upper,22.5,18.3,52.5,18.5,1.2,1.8,.,2.04,.,12,0.035333333,.,.,2.9,2.4,0.037333333,.,0.39,0.39,0.965,3,0.637,.,0.965,0,0.017333333,0.017333333,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,433,PRWITZ,above_lateral,no,no,mammals,dark_pink,dark,NA,none,0.455410349,0.044444444,47557.42959,3.10880829,1.038461558,0.490566033,0.46013289,.,.,.,.,.,.,.,0.553447676,1.7,2.308007731,15619,589.798,49.8799205,-27.005,-26.59804861,90.12581075
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,witzenbergiana,55,2,1,1,CCM,1,14,221,165,.,0.453472222,0,16.6,48.6,.,15.2,14,.,33.1,16.4,44.7,16.9,1.3,1.7,.,2.92,.,6,0.044666667,.,.,1.8,1.7,0.050666667,.,0.58,0.58,0.951,3.7,0.998,.,0.951,0,0.018666667,0.018666667,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,434,PRWITZ,above_lateral,no,no,mammals,dark_pink,dark,NA,none,0.474411105,0.032183909,28639.54403,3.89064143,1.392857118,0.417910452,0.46013289,.,0.035416667,.,.,.,.,.,0.696890528,2.048,2.647418971,16494,612.933,51.40745781,-28.291,-27.91310364,73.76690557
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,witzenbergiana,55,3,1,1,CCM,1,12,259,357,.,0.457638889,0,16.4,46.3,.,15.4,15,upper,26.7,16.5,35.3,16.5,1.1,1.3,.,2.38,.,7,0.026666667,.,.,1.4,1.3,0.028666667,.,0.303333333,0.303,0.934,3.5,0.914,.,0.934,0,0.01,0.01,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,435,PRWITZ,above_lateral,no,no,mammals,dark_pink,dark,NA,none,0.451152655,0.0330033,72620.27038,3.74732334,1.6666667,0.374999995,0.46013289,.,.,.,.,.,.,.,0.680879943,1.683,2.291427297,16088,604.145,50.63395683,-28.808,-28.44178439,74.36546977
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,witzenbergiana,55,4,1,1,CCM,1,14,125,107,.,0.4625,0,16.3,47.8,.,17.8,17.2,upper,7.5,17.9,29.9,18.1,1.1,1.1,.,2.43,.,15,0.034666667,.,.,1.6,1.4,0.036666667,.,0.39,0.39,0.924,3.1,0.846,.,0.924,0,0.014,0.014,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,436,PRWITZ,above_lateral,no,no,mammals,dark_pink,dark,NA,none,0.482930272,0.035897436,10504.70044,3.354978355,1.4761905,0.40384615,0.46013289,.,.,.,.,.,.,.,0.684497528,1.906,2.50892358,16534,604.292,50.41062865,-28.814,-28.44791995,73.64618077
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,witzenbergiana,55,5,1,1,CCM,1,20,315,245,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,0.019333333,.,.,.,.,0.020666667,.,0.243333333,0.243,0.779,2.5,0.598,.,0.779,0,0.007333333,0.007333333,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,437,PRWITZ,above_lateral,no,no,mammals,dark_pink,dark,NA,none,.,0.030178325,60613.10326,3.209242619,1.636363711,0.379310334,0.46013289,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,witzenbergiana,55,6,1,1,CCM,1,18,240,155,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,0.021333333,.,.,.,.,0.023333333,.,0.226666667,0.227,0.959,2.3,0.798,.,0.959,0,0.008,0.008,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,438,PRWITZ,above_lateral,no,no,mammals,dark_pink,dark,NA,none,.,0.035242291,29216.81168,2.398331595,1.666666625,0.375000006,0.46013289,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,witzenbergiana,55,7,1,1,CCM,1,15,95,65,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,0.034,.,.,.,.,0.035333333,.,0.323333333,0.323,0.905,2.7,0.726,.,0.905,0,0.012,0.012,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,439,PRWITZ,above_lateral,no,no,mammals,dark_pink,dark,NA,none,.,0.037151703,4849.833659,2.983425414,1.833333333,0.352941176,0.46013289,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/19/2011,Sneeuberg_Hut_1,Cedarberg,PR_2035,witzenbergiana,55,8,1,1,CCM,1,20,470,410,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,0.017333333,.,.,.,.,0.02,.,0.243333333,0.243,0.744,2.6,0.518,.,0.744,0,0.006666667,0.006666667,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,440,PRWITZ,above_lateral,no,no,mammals,dark_pink,dark,NA,none,.,0.027434844,151346.2261,3.494623656,1.59999982,0.384615411,0.46013289,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,1,1,1,CCM,1,23,74,35,.,0.475,0,17.8,41.1,.,19.5,17.7,upper,225.8,17.3,251.2,16.8,223.4,106,.,8.02,.,9,4.506,.,.,51.8,63.5,4.674,3.93,52.99,52.762,5,21.5,3.3,6.9,0.73,0,2.469,2.061,0.408,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,441,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,0.532715544,0.039062204,8136.724973,4.3,0.825030377,0.547936085,0.038441215,.,0.056666667,33.11258278,0.106328182,.,.,.,0.635518616,2.474,2.955610823,17177,618.288,50.72344739,-25.618,-25.15252257,79.81425901
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,2,1,1,CCM,1,18,40,24,.,0.477083333,0,18.7,50,.,12.8,12,.,190.9,17.3,125.9,17.2,171.2,138,.,.,.,13,5.38,.,.,59.1,59.3,5.578,5.028,68.1,67.892,5.7,24.7,3.58,5.8,0.679,0,2.844,2.511,0.333,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,442,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,0.036985212,3015.928947,4.333333333,0.891701828,0.528624535,0.037239354,.,.,.,.,.,.,.,0.697593653,2.649,3.12731142,17297,614.212,50.77217568,-25.129,-24.65892543,72.7818773
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,3,1,1,CCM,1,19,65,43,.,0.479861111,0.3,18.8,56.1,.,16.5,16.9,lower,175.7,16.6,155.7,17,108.4,67.8,.,.,.,15,5.302,.,.,52.9,59.3,5.39,4.77,53.81,53.57,6,19.9,3.75,6.4,0.866,0,2.817,2.48,0.337,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,443,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,0.046294568,8780.751467,3.316666667,0.882144125,0.53130894,0.046181007,.,.,.,.,.,.,.,0.619441555,2.863,3.337276721,16584,604.282,50.77865236,-25.354,-24.88604068,81.97488837
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,4,1,1,CCM,1,17,27,26,.,0.482638889,0,16.8,40.05,.,17.1,14.2,upper,189,16.7,129.1,16.9,96.8,90.2,.,11.27,.,15,3.47,.,.,51.6,32.5,3.526,3.214,37.68,37.529,4.4,17.2,3.03,5,0.79,0,1.974,1.799,0.175,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,444,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,0.731681853,0.047936263,2205.398043,3.909090909,0.757852077,0.568876081,0.03970276,.,.,.,.,.,.,.,0.568100464,2.687,3.164594978,17238,609.251,50.97108358,-25.769,-25.30494213,89.72195373
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,5,1,1,CCM,1,19,45,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,4.464,.,.,.,.,4.554,4.104,58.18,57.991,7.7,19.1,3.64,5.2,0.768,0,2.45,2.199,0.251,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,445,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,0.037919677,5089.380099,2.480519481,0.822040816,0.548835125,0.034616707,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,6,1,1,CCM,1,19,22,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,4.31,.,.,.,.,4.388,3.972,40.47,40.27,4.5,18.2,3.39,5.9,0.917,0,2.429,2.192,0.237,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,0.05443258,2419.026343,4.044444444,0.774392754,0.563573086,0.046478873,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,7,1,1,CCM,1,13,58,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,4.492,.,.,.,.,5.036,4.708,48.45,48.321,5.6,15.1,3.79,3.4,0.976,0,2.655,2.47,0.185,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,447,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,0.051116492,9110.618695,2.696428571,0.691902072,0.591050757,0.037915377,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
