latitude,longitude,Date,Site_name,Site_number,altitude.x,aspect,soil_rockiness,soil_type,soil_collection_bag__,soil_moisture_field,soil_moisture_dry,disturbance,Site_number_1,site,code,Soil,pH_KCl,Resist,H_cmol_kg,Stone_Vol,P_Bray_II_mg_kg,K_mg_kg,Na_Exchangeable_cations_cmol_kg,K_Exchangeable_cations_cmol_kg,Ca_Exchangeable_cations_cmol_kg,Mg_Exchangeable_cations_cmol_kg,Cu_mg_kg,Zn_mg_kg,Mn_mg_kg,B_mg_kg,Fe_mg_kg,C,Clay,Silt,Sand,Classification,Na,K,Ca,Mg,T_Value_cmol_kg,mat,map,ratio.x,pptcon,summer,tmin,tmax,alt,CDD,CFD,CSU,ECAr20mm,FD,GDD,MAP,MATmax,MATmin,rr2,sdii,SU,MMP.01,MMP.02,MMP.03,MMP.04,MMP.05,MMP.06,MMP.07,MMP.08,MMP.09,MMP.10,MMP.11,MMP.12,MMTmax.01,MMTmax.02,MMTmax.03,MMTmax.04,MMTmax.05,MMTmax.06,MMTmax.07,MMTmax.08,MMTmax.09,MMTmax.10,MMTmax.11,MMTmax.12,MMTmin.01,MMTmin.02,MMTmin.03,MMTmin.04,MMTmin.05,MMTmin.06,MMTmin.07,MMTmin.08,MMTmin.09,MMTmin.10,MMTmin.11,MMTmin.12,MTmax.01,MTmax.02,MTmax.03,MTmax.04,MTmax.05,MTmax.06,MTmax.07,MTmax.08,MTmax.09,MTmax.10,MTmax.11,MTmax.12,MTmin.01,MTmin.02,MTmin.03,MTmin.04,MTmin.05,MTmin.06,MTmin.07,MTmin.08,MTmin.09,MTmin.10,MTmin.11,MTmin.12,MAT,ratio.y,altitude.y,gmap,gmednrfl1,gmednrfl10,gmednrfl11,gmednrfl12,gmednrfl2,gmednrfl3,gmednrfl4,gmednrfl5,gmednrfl6,gmednrfl7,gmednrfl8,gmednrfl9,tmean13c,tminave01c,tminave02c,tminave03c,tminave04c,tminave05c,tminave06c,tminave07c,tminave08c,tminave09c,tminave10c,tminave11c,tminave12c,tmaxave01c,tmaxave02c,tmaxave03c,tmaxave04c,tmaxave05c,tmaxave06c,tmaxave07c,tmaxave08c,tmaxave09c,tmaxave10c,tmaxave11c,tmaxave12c,apan_evap_01,apan_evap_02,apan_evap_03,apan_evap_04,apan_evap_05,apan_evap_06,apan_evap_07,apan_evap_08,apan_evap_09,apan_evap_10,apan_evap_11,apan_evap_12,apan_mean_an,hu10_annc,frostdurc,ratio_schulze,smdwin,smdsum,RFL_CONC,PPTCV
-33.41002,22.74446,9/4/2014,Blesberg_6,2076,1465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.39999962,204,-0.073529412,13,31,-9.399999619,37.79999924,1247,69.8,17.35,0.4,1.15,94.2,197545.5773,257.4634209,18.86241093,4.535440004,30.15,4.368002522,56.2,20.71656144,21.07685759,30.30609694,21.30247386,23.62505069,15.31827873,15.40189972,20.30907547,12.67753774,18.87957342,26.49886566,28.55947747,23.26142321,23.81719918,22.91893631,19.25562138,16.0689426,13.16963037,13.35434198,13.70550187,16.13845878,19.64800114,21.725667,21.725667,10.77188396,10.98155551,9.558677779,5.556203498,1.112957445,-2.306647393,-2.964261545,-1.2656495,1.502084785,5.098016779,7.525476217,9.53254358,27.16454663,27.83935351,27.46902778,23.84486421,20.4757487,17.09205166,17.3765915,18.4925259,21.2887355,24.90321287,26.55345731,27.19113276,8.084758008,8.599030059,6.55833401,2.581253958,-1.78720574,-5.052659382,-5.762143183,-3.970602551,-1.231530479,2.154651519,4.884546512,6.994519397,11.69929819,-0.146867945,1247,204,10,10,10,9,12,22,13,12,10,8,10,10,12.39999962,10.80000019,11.10000038,9.800000191,5.900000095,1.899999976,-0.899999976,-1.399999976,0,2.400000095,5.300000191,7.699999809,9.699999809,24.20000076,24.60000038,23.39999962,19.79999924,16.79999924,14.10000038,14.19999981,15,17.20000076,19.60000038,22.29999924,23.70000076,307,217,163,114,92,71,83,102,138,210,248,310,2059.600098,1275.400024,143,-0.073529412,17.2,10,18.1,42.8
-33.41533,22.689,5/29/2013,Blesberg_3,2063,NA,NA,NA,sand,intonsa_bag,NA,NA,NA,PR_2063,2063,NA,NA,3.5,1270,2.82,11,1,97,0.35,0.25,1.79,0.7,1.55,0.4,3.9,0.57,199.79,3.39,NA,NA,NA,NA,5.89,4.21,30.35,11.87,5.91,11.69999981,255,0.005524862,12,37,-11.10000038,36.5,1452,55.7,28,0.25,2.1,109.65,197321.2903,331.5446434,18.37355127,3.921318841,36.5,4.94678458,49.65,23.71263511,25.97425485,35.51700015,27.42658405,30.83436472,20.19812691,22.6399423,26.80813875,17.50788076,25.49992683,36.81956737,35.44647499,22.79744329,23.26545832,22.56713645,18.70484352,15.33534532,12.58443032,12.785492,12.94175471,15.56879065,19.39632013,21.56703419,21.56703419,10.63078046,10.69008006,9.214945396,4.956413349,0.298157552,-3.560749637,-4.16939746,-2.252556397,0.800904615,4.666611274,7.166277223,9.303664764,26.66334667,27.27298752,27.1118394,23.2722497,19.73183709,16.49062255,16.79111515,17.71397154,20.69999621,24.63425816,26.37008158,26.85283703,7.974017549,8.334016991,6.227961336,2.000606625,-2.588367534,-6.282062503,-6.940528406,-4.927868417,-1.910297314,1.738604259,4.550849989,6.785381617,11.14692788,-0.114362208,1452,255,12,13,15,11,14,25,17,17,14,13,14,16,11.69999981,10.80000019,10.80000019,9.5,5,0.600000024,-2.799999952,-3.299999952,-1.5,1.399999976,4.699999809,7.400000095,9.5,23.89999962,24,23.10000038,19.10000038,15.80000019,13.30000019,13.5,13.89999962,16.39999962,19.60000038,22.39999962,23.60000038,242,148,108,85,74,63,76,84,109,178,208,251,1630.400024,1198.699951,163,0.005524862,17.2,10,18.1,42.8
-33.41757,22.68694,5/28/2013,Blesberg_2,2062,NA,NA,NA,sand,same_as_H138,NA,NA,NA,PR_2062,2061,NA,NA,3.2,4030,4.3,3,4,160,0.1,0.41,1.5,0.74,1.65,1.7,35.7,0.32,230.73,6.24,NA,NA,NA,NA,1.4,5.79,21.32,10.56,7.06,11.69999981,255,0.005524862,12,37,-11.10000038,36.5,1452,49.95,17.2,0.75,2.35,90.45,197683.7163,372.0125198,19.58578768,4.913418484,39.9,5.158871531,71.45,25.91730483,29.99475784,38.83691735,29.23843045,34.48687813,23.72192488,26.3373471,29.77906342,21.67385995,28.03000872,42.20046449,38.05704194,24.33333731,24.69165844,23.72496552,19.88739035,16.48746459,13.67826361,13.86719826,14.1754125,16.79381047,20.4596192,22.73120096,22.73120096,11.52162538,11.57812823,10.11749527,5.830166592,1.360180266,-2.287726561,-2.950526774,-1.104697837,1.881825796,5.548455053,8.052487532,10.10637654,28.19293013,28.7052483,28.27122498,24.45832131,20.8878061,17.59238484,17.88097061,18.95468908,21.92821813,25.70551946,27.52917724,28.10270871,8.861757016,9.216305174,7.134795611,2.875053052,-1.527846994,-5.008345141,-5.72290192,-3.783183384,-0.830225765,2.620095464,5.437036521,7.588622952,12.24945709,-0.102638229,1452,255,12,13,15,11,14,25,17,17,14,13,14,16,11.69999981,10.80000019,10.80000019,9.5,5,0.600000024,-2.799999952,-3.299999952,-1.5,1.399999976,4.699999809,7.400000095,9.5,23.89999962,24,23.10000038,19.10000038,15.80000019,13.30000019,13.5,13.89999962,16.39999962,19.60000038,22.39999962,23.60000038,242,148,108,85,74,63,76,84,109,178,208,251,1630.400024,1198.699951,163,0.005524862,35.6,11.3,5.1,36.9
-33.41913,22.68793,5/28/2013,Blesberg_1,2061,NA,NA,NA,sand,Same_as_H46,NA,NA,NA,PR_2061,2061,NA,NA,2.9,3930,7.01,9,12,152,0.15,0.39,2.09,1.27,1.99,3.5,29.3,0.33,331.09,7.39,NA,NA,NA,NA,1.41,3.57,19.17,11.61,10.91,11.69999981,255,0.005524862,12,37,-11.10000038,36.5,1452,49.95,17.2,0.75,2.35,90.45,197683.7163,372.0125198,19.58578768,4.913418484,39.9,5.158871531,71.45,25.91730483,29.99475784,38.83691735,29.23843045,34.48687813,23.72192488,26.3373471,29.77906342,21.67385995,28.03000872,42.20046449,38.05704194,24.33333731,24.69165844,23.72496552,19.88739035,16.48746459,13.67826361,13.86719826,14.1754125,16.79381047,20.4596192,22.73120096,22.73120096,11.52162538,11.57812823,10.11749527,5.830166592,1.360180266,-2.287726561,-2.950526774,-1.104697837,1.881825796,5.548455053,8.052487532,10.10637654,28.19293013,28.7052483,28.27122498,24.45832131,20.8878061,17.59238484,17.88097061,18.95468908,21.92821813,25.70551946,27.52917724,28.10270871,8.861757016,9.216305174,7.134795611,2.875053052,-1.527846994,-5.008345141,-5.72290192,-3.783183384,-0.830225765,2.620095464,5.437036521,7.588622952,12.24945709,-0.102638229,1452,255,12,13,15,11,14,25,17,17,14,13,14,16,11.69999981,10.80000019,10.80000019,9.5,5,0.600000024,-2.799999952,-3.299999952,-1.5,1.399999976,4.699999809,7.400000095,9.5,23.89999962,24,23.10000038,19.10000038,15.80000019,13.30000019,13.5,13.89999962,16.39999962,19.60000038,22.39999962,23.60000038,242,148,108,85,74,63,76,84,109,178,208,251,1630.400024,1198.699951,163,0.005524862,35.6,11.3,5.1,36.9
-33.42038,22.69119,5/30/2013,Blesberg_4,2064,NA,NA,NA,sand,same_as_H150,NA,NA,NA,PR_2064,2064,NA,NA,3.6,2750,4.69,11,21,181,0.36,0.46,5.35,3.29,3.01,17,363,0.6,118.99,4.53,NA,NA,NA,NA,2.52,3.27,37.79,23.26,14.15,11.69999981,255,0.005524862,12,37,-11.10000038,36.5,1452,49.95,17.2,0.75,2.35,90.45,197683.7163,372.0125198,19.58578768,4.913418484,39.9,5.158871531,71.45,25.91730483,29.99475784,38.83691735,29.23843045,34.48687813,23.72192488,26.3373471,29.77906342,21.67385995,28.03000872,42.20046449,38.05704194,24.33333731,24.69165844,23.72496552,19.88739035,16.48746459,13.67826361,13.86719826,14.1754125,16.79381047,20.4596192,22.73120096,22.73120096,11.52162538,11.57812823,10.11749527,5.830166592,1.360180266,-2.287726561,-2.950526774,-1.104697837,1.881825796,5.548455053,8.052487532,10.10637654,28.19293013,28.7052483,28.27122498,24.45832131,20.8878061,17.59238484,17.88097061,18.95468908,21.92821813,25.70551946,27.52917724,28.10270871,8.861757016,9.216305174,7.134795611,2.875053052,-1.527846994,-5.008345141,-5.72290192,-3.783183384,-0.830225765,2.620095464,5.437036521,7.588622952,12.24945709,-0.102638229,1452,255,12,13,15,11,14,25,17,17,14,13,14,16,11.69999981,10.80000019,10.80000019,9.5,5,0.600000024,-2.799999952,-3.299999952,-1.5,1.399999976,4.699999809,7.400000095,9.5,23.89999962,24,23.10000038,19.10000038,15.80000019,13.30000019,13.5,13.89999962,16.39999962,19.60000038,22.39999962,23.60000038,242,148,108,85,74,63,76,84,109,178,208,251,1630.400024,1198.699951,163,0.005524862,35.6,11.3,5.1,36.9
-33.45119,21.2867,9/5/2014,Klein_Swartberg,2077,1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.10000038,348,0.059288538,7,42,-2,41.70000076,750,41.8,0.9,1.85,3.8,1.65,199795.2993,433.7377487,23.50272188,10.68766384,41.3,6.051706862,154.05,24.00639579,25.98596897,38.88090906,38.52337675,42.92963591,26.76417022,30.25876887,38.66449432,25.62612114,39.33312607,58.50360813,40.40937823,29.56528797,29.56444857,27.32812246,23.80840418,20.93064372,17.60468849,17.44790771,18.12656922,20.56663736,23.25944614,25.4903467,25.4903467,15.2500104,15.67074113,14.25323529,11.87092792,9.321016365,6.45586382,5.646618154,6.222002851,7.790607744,10.32487774,12.10672861,14.09378137,33.53680754,33.56373496,31.90945424,28.42551163,25.18512297,21.32717612,21.2498894,22.73205466,25.6223473,28.36249532,30.52242692,32.30870581,12.62893074,13.39497138,11.32579806,8.901849406,6.385191032,3.734339707,2.900064019,3.642630645,5.047693389,7.317880712,9.559717764,11.67992563,17.09574622,-0.056649488,750,348,12,21,30,12,18,26,24,26,17,20,22,25,16.10000038,14.19999981,14.69999981,13.30000019,10.69999981,8.399999619,5.800000191,5.199999809,5.699999809,7,9,10.89999962,13.10000038,28.39999962,28.10000038,25.89999962,22.10000038,20,16.70000076,16.60000038,17.29999924,19.70000076,21.5,24.5,26.89999962,325,239,199,136,104,75,84,107,135,203,244,311,2167,2265,34,0.059288538,9.4,3.5,3.4,31.8
-33.52221,24.08711,30-Jul-11,Baviaanskloof_3,PR_2009,NA,N,bouldery,sandstone,2009,29.65,27.072,low,PR_2009,2009,NA,Sand,4,NA,NA,11,5,144,0.21,0.37,2.57,1.66,NA,NA,NA,NA,NA,3.56,7.5,5.5,87,LmSa,4.33,7.65,53.49,34.52,4.8,15,129,-0.317647059,19,26,-7.199999809,39.09999847,1080,84,4.8,1.15,0.9,32.05,198766.7163,264.7415245,22.08251667,7.900225353,29.85,4.306026793,116.85,31.25532775,30.30004272,33.25838475,23.82674303,15.38717544,8.610870999,10.12954314,14.84306089,10.87182237,21.40520487,29.12316155,32.67261914,26.5678956,27.33864032,25.34491507,22.53964414,19.95854484,16.63434929,16.65656545,17.61251799,19.62353272,22.22462198,24.52675353,24.52675353,13.66820531,14.16301054,12.32109849,8.905318234,4.977511671,1.442610991,0.853242838,2.683436447,5.321853028,8.311113066,10.371903,12.20652538,30.9200273,31.64611906,30.14839633,27.43139097,24.42236222,20.62865416,20.6824478,22.65844287,24.67821328,27.70538881,29.65135935,30.22659789,10.80917127,11.62272132,9.281721469,5.778496524,2.063518156,-1.397998668,-2.006719069,-0.184813595,2.45319141,5.294455229,7.561539991,9.544507313,14.99203869,-0.360532324,1080,129,8,8,8,8,10,14,9,5,3,4,4,4,15,13.5,14,12.39999962,8.800000191,5.099999905,1.899999976,1.600000024,3.200000048,5.699999809,8.199999809,10.30000019,12.19999981,26.60000038,27.20000076,25.10000038,22.29999924,19.79999924,16.60000038,16.70000076,17.70000076,19.70000076,21.70000076,24.39999962,25.70000076,289,223,199,134,103,79,92,109,149,200,229,269,2080.899902,1953.800049,99,-0.317647059,16,12,21.8,39.4
-33.5228,24.08797,30-Jul-11,Baviaanskloof_5,PR_2011,NA,S,bouldery,sandstone,2011,44.269,38.296,low,PR_2011,2011,NA,Sand,4.2,NA,NA,29,3,85,0.2,0.22,1.22,1.25,NA,NA,NA,NA,NA,3.14,7.5,7,85.5,LmSa,6.98,7.53,42.31,43.19,2.89,15,129,-0.317647059,19,26,-7.199999809,39.09999847,1080,84,4.8,1.15,0.9,32.05,198766.7163,264.7415245,22.08251667,7.900225353,29.85,4.306026793,116.85,31.25532775,30.30004272,33.25838475,23.82674303,15.38717544,8.610870999,10.12954314,14.84306089,10.87182237,21.40520487,29.12316155,32.67261914,26.5678956,27.33864032,25.34491507,22.53964414,19.95854484,16.63434929,16.65656545,17.61251799,19.62353272,22.22462198,24.52675353,24.52675353,13.66820531,14.16301054,12.32109849,8.905318234,4.977511671,1.442610991,0.853242838,2.683436447,5.321853028,8.311113066,10.371903,12.20652538,30.9200273,31.64611906,30.14839633,27.43139097,24.42236222,20.62865416,20.6824478,22.65844287,24.67821328,27.70538881,29.65135935,30.22659789,10.80917127,11.62272132,9.281721469,5.778496524,2.063518156,-1.397998668,-2.006719069,-0.184813595,2.45319141,5.294455229,7.561539991,9.544507313,14.99203869,-0.360532324,1080,129,8,8,8,8,10,14,9,5,3,4,4,4,15,13.5,14,12.39999962,8.800000191,5.099999905,1.899999976,1.600000024,3.200000048,5.699999809,8.199999809,10.30000019,12.19999981,26.60000038,27.20000076,25.10000038,22.29999924,19.79999924,16.60000038,16.70000076,17.70000076,19.70000076,21.70000076,24.39999962,25.70000076,289,223,199,134,103,79,92,109,149,200,229,269,2080.899902,1953.800049,99,-0.317647059,16,12,21.8,39.4
-33.52353,24.08932,30-Jul-11,Baviaanskloof_4,PR_2010,NA,NW,bouldery,sandstone,2010,43.005,38.572,low,PR_2010,2010,NA,Sand,4.4,NA,NA,34,3,130,0.3,0.33,1.76,1.78,NA,NA,NA,NA,NA,2.08,NA,NA,NA,NA,7.1,7.95,42.24,42.72,4.17,15,129,-0.317647059,19,26,-7.199999809,39.09999847,1080,84,4.8,1.15,0.9,32.05,198766.7163,264.7415245,22.08251667,7.900225353,29.85,4.306026793,116.85,31.25532775,30.30004272,33.25838475,23.82674303,15.38717544,8.610870999,10.12954314,14.84306089,10.87182237,21.40520487,29.12316155,32.67261914,26.5678956,27.33864032,25.34491507,22.53964414,19.95854484,16.63434929,16.65656545,17.61251799,19.62353272,22.22462198,24.52675353,24.52675353,13.66820531,14.16301054,12.32109849,8.905318234,4.977511671,1.442610991,0.853242838,2.683436447,5.321853028,8.311113066,10.371903,12.20652538,30.9200273,31.64611906,30.14839633,27.43139097,24.42236222,20.62865416,20.6824478,22.65844287,24.67821328,27.70538881,29.65135935,30.22659789,10.80917127,11.62272132,9.281721469,5.778496524,2.063518156,-1.397998668,-2.006719069,-0.184813595,2.45319141,5.294455229,7.561539991,9.544507313,14.99203869,-0.360532324,1080,129,8,8,8,8,10,14,9,5,3,4,4,4,15,13.5,14,12.39999962,8.800000191,5.099999905,1.899999976,1.600000024,3.200000048,5.699999809,8.199999809,10.30000019,12.19999981,26.60000038,27.20000076,25.10000038,22.29999924,19.79999924,16.60000038,16.70000076,17.70000076,19.70000076,21.70000076,24.39999962,25.70000076,289,223,199,134,103,79,92,109,149,200,229,269,2080.899902,1953.800049,99,-0.317647059,17.5,13.4,13.1,49.4
-33.62864,19.10092,5/23/2013,Bains_Kloof,2059,NA,NA,NA,sand,2059,NA,42.456,NA,PR_2059,2059,NA,NA,3.4,5130,2.22,14,4,37,0.11,0.09,0.37,0.31,1.38,0.4,10.1,0.41,78.77,6.73,NA,NA,NA,NA,3.45,3.02,12.06,9.86,3.1,15.69999981,785,0.629955947,46,41,-2,39.70000076,450,40.1,0.9,0.85,14.6,1.7,199374.514,1006.025775,20.21480074,9.519650412,76.75,9.427290154,85.8,24.30934088,22.14973018,19.90599263,80.61142054,139.5127316,183.3636278,172.6299007,130.8775391,87.18654604,54.51702366,50.83614511,35.18952724,25.60510216,26.29092121,24.46596824,21.45284886,18.15055635,15.98175542,14.68136856,14.1803663,15.77740256,20.03488594,21.89380762,21.89380762,13.78727407,14.58045138,13.18345446,10.80339003,8.005272309,5.736733675,4.501792153,4.985031115,6.257305039,9.428262446,11.03154114,12.43922371,29.57240162,30.16466501,28.41026953,26.09148794,22.51034,19.54045007,18.18696131,18.56578726,20.63006989,25.00661765,26.61523379,27.87482638,11.34434141,12.48473012,10.77184594,8.215731389,5.497397436,3.420292044,2.291360971,2.83812715,4.002899633,6.711859526,8.776622091,10.08684737,14.86734812,0.586634852,450,785,13,42,24,16,12,19,55,106,126,107,99,62,15.69999981,13.80000019,14.89999962,13.30000019,11,8.100000381,6.300000191,5.099999905,5.5,6.599999905,9.399999619,11.5,12.60000038,27.20000076,27.89999962,25.89999962,22.89999962,18.70000076,16.70000076,15.5,15.30000019,17.29999924,21.20000076,24.10000038,25.10000038,288,236,207,119,78,57,64,81,107,169,220,275,1906.599976,2112.100098,13,0.629955947,85.2,11.2,41,19.3
-33.62864,19.10092,5/23/2013,Bains_Kloof,2059,NA,NA,NA,sand,2059,NA,NA,NA,PR_2059,2059,NA,NA,3.4,5130,2.22,14,4,37,0.11,0.09,0.37,0.31,1.38,0.4,10.1,0.41,78.77,6.73,NA,NA,NA,NA,3.45,3.02,12.06,9.86,3.1,15.69999981,785,0.629955947,46,41,-2,39.70000076,450,40.1,0.9,0.85,14.6,1.7,199374.514,1006.025775,20.21480074,9.519650412,76.75,9.427290154,85.8,24.30934088,22.14973018,19.90599263,80.61142054,139.5127316,183.3636278,172.6299007,130.8775391,87.18654604,54.51702366,50.83614511,35.18952724,25.60510216,26.29092121,24.46596824,21.45284886,18.15055635,15.98175542,14.68136856,14.1803663,15.77740256,20.03488594,21.89380762,21.89380762,13.78727407,14.58045138,13.18345446,10.80339003,8.005272309,5.736733675,4.501792153,4.985031115,6.257305039,9.428262446,11.03154114,12.43922371,29.57240162,30.16466501,28.41026953,26.09148794,22.51034,19.54045007,18.18696131,18.56578726,20.63006989,25.00661765,26.61523379,27.87482638,11.34434141,12.48473012,10.77184594,8.215731389,5.497397436,3.420292044,2.291360971,2.83812715,4.002899633,6.711859526,8.776622091,10.08684737,14.86734812,0.586634852,450,785,13,42,24,16,12,19,55,106,126,107,99,62,15.69999981,13.80000019,14.89999962,13.30000019,11,8.100000381,6.300000191,5.099999905,5.5,6.599999905,9.399999619,11.5,12.60000038,27.20000076,27.89999962,25.89999962,22.89999962,18.70000076,16.70000076,15.5,15.30000019,17.29999924,21.20000076,24.10000038,25.10000038,288,236,207,119,78,57,64,81,107,169,220,275,1906.599976,2112.100098,13,0.629955947,85.2,11.2,41,19.3
-33.62932,19.10114,5/23/2013,Bains_Kloof2,2060,NA,NA,NA,NA,2060,NA,NA,NA,PR_2060,2060,NA,NA,NA,NA,NA,NA,4,37,0.11,0.09,0.37,0.31,1.38,0.4,10.1,0.41,78.77,6.73,NA,NA,NA,NA,3.45,3.02,12.06,9.86,3.1,15.69999981,785,0.629955947,46,41,-2,39.70000076,450,40.1,0.9,0.85,14.6,1.7,199374.514,1006.025775,20.21480074,9.519650412,76.75,9.427290154,85.8,24.30934088,22.14973018,19.90599263,80.61142054,139.5127316,183.3636278,172.6299007,130.8775391,87.18654604,54.51702366,50.83614511,35.18952724,25.60510216,26.29092121,24.46596824,21.45284886,18.15055635,15.98175542,14.68136856,14.1803663,15.77740256,20.03488594,21.89380762,21.89380762,13.78727407,14.58045138,13.18345446,10.80339003,8.005272309,5.736733675,4.501792153,4.985031115,6.257305039,9.428262446,11.03154114,12.43922371,29.57240162,30.16466501,28.41026953,26.09148794,22.51034,19.54045007,18.18696131,18.56578726,20.63006989,25.00661765,26.61523379,27.87482638,11.34434141,12.48473012,10.77184594,8.215731389,5.497397436,3.420292044,2.291360971,2.83812715,4.002899633,6.711859526,8.776622091,10.08684737,14.86734812,0.586634852,450,785,13,42,24,16,12,19,55,106,126,107,99,62,15.69999981,13.80000019,14.89999962,13.30000019,11,8.100000381,6.300000191,5.099999905,5.5,6.599999905,9.399999619,11.5,12.60000038,27.20000076,27.89999962,25.89999962,22.89999962,18.70000076,16.70000076,15.5,15.30000019,17.29999924,21.20000076,24.10000038,25.10000038,288,236,207,119,78,57,64,81,107,169,220,275,1906.599976,2112.100098,13,0.629955947,85.2,11.2,41,19.3
-33.69302,24.13613,29-Jul-11,Baviaanskloof_2,PR_2008,NA,N,bouldery,sandstone,2008,33.461,30.514,low/medium,PR_2008,2008,NA,Sand,4.5,NA,NA,7,3,61,0.16,0.16,2.8,1.38,NA,NA,NA,NA,NA,2.37,5.6,3.2,91.2,Sa,3.54,3.47,62.25,30.75,4.49,15.10000038,227,-0.242236025,7,46,-5.400000095,39.09999847,831,64,2.6,0.95,0.95,15.45,198982.7459,272.1687744,21.75285616,8.491581678,32.9,3.996640825,99.9,29.43008285,29.21066122,35.86056194,23.10778925,16.30765544,10.70934051,11.67265377,17.63349509,14.33839002,22.51919518,27.84986739,31.36287386,25.18656435,26.37643973,24.82006412,22.7293076,20.44077121,17.50966856,17.34066571,17.82371765,19.56464227,21.39905824,23.29119788,23.29119788,13.43666596,14.10974889,12.44365353,9.525144762,6.176144626,3.139402694,2.457121823,3.889441444,5.96078429,8.543734709,10.40600088,12.15298759,29.39907227,30.5792062,29.51649427,27.54234653,24.90711202,21.46794213,21.32845778,22.83284744,24.4791166,26.78371451,28.23918666,28.72825061,10.64305191,11.62115686,9.481360722,6.473527758,3.333440937,0.372560453,-0.293932847,1.111957138,3.164533792,5.58961341,7.662728078,9.543093831,15.1224786,-0.305419017,831,227,14,16,14,14,18,24,15,11,8,8,9,10,15.10000038,13.30000019,14,12.5,9.5,6.300000191,3.700000048,3.200000048,4.400000095,6.300000191,8.399999619,10.39999962,12.10000038,25.20000076,26.29999924,24.60000038,22.5,20.29999924,17.39999962,17.29999924,17.89999962,19.60000038,20.79999924,23.10000038,24.29999924,271,203,184,125,87,75,83,94,130,191,206,250,1904.300049,1947.199951,73,-0.242236025,35.5,13.9,4.3,34.3
-33.697,24.11971,29-Jul-11,Baviaanskloof_1,PR_2007,NA,S,bouldery,sandstone,2007,49.19,40.077,low,PR_2007,2007,NA,Sand,4.3,NA,NA,22,5,87,0.28,0.22,2.51,1.47,NA,NA,NA,NA,NA,3.25,2.8,4.4,92.8,Sa,6.25,4.98,56.07,32.71,4.48,15.10000038,212,-0.226666667,7,42,-5.599999905,39,831,69.2,2.8,0.85,0.65,16.35,198950.1941,255.495591,21.67130451,8.402620173,31,3.899093747,98.15,27.71591301,27.6323513,34.05401287,22.21919751,14.94210362,10.4569281,10.76445867,16.17455696,12.48805525,20.98165817,26.40978236,29.72420477,25.09111214,26.30589655,24.7102073,22.67748875,20.35887856,17.40248161,17.25865793,17.71867731,19.47808658,21.35185644,23.20828279,23.20828279,13.36957488,14.04877255,12.370057,9.394541873,6.066332658,3.053480552,2.349670496,3.768661751,5.835584746,8.437601884,10.40634033,12.07337586,29.30773134,30.51661343,29.41458379,27.48634137,24.82490349,21.35479201,21.24251204,22.72124174,24.39577373,26.73535336,28.16641113,28.67741246,10.58201971,11.56361558,9.40859969,6.346417413,3.22540944,0.291977968,-0.397437562,0.99337197,3.042786748,5.482422801,7.669670595,9.464177758,15.03742902,-0.313423301,831,212,13,15,13,13,16,22,14,10,8,8,9,9,15.10000038,13.19999981,13.89999962,12.5,9.399999619,6.199999809,3.599999905,3.099999905,4.300000191,6.199999809,8.300000191,10.39999962,12,25.10000038,26.20000076,24.5,22.5,20.20000076,17.29999924,17.29999924,17.79999924,19.5,20.79999924,23.10000038,24.20000076,250,191,180,121,85,74,82,92,130,175,196,239,1820.300049,1925.699951,74,-0.226666667,35.5,13.9,4.3,34.3
-33.76217,18.76767,6/5/2013,Malmsbury,2065,NA,NA,NA,NA,NA,NA,NA,NA,PR_2065,2065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.79999924,520,0.633554084,49,26,1.399999976,40.70000076,177,43.35,0,2.25,6,0,200007.3832,689.6611206,23.19782877,11.24847283,71.2,6.643381596,147.95,16.81531637,14.27610538,15.25970612,54.52784719,90.73617344,117.602635,117.7387001,102.0822184,59.21305466,41.05022025,30.69949238,21.05911944,28.60216045,29.58335272,28.04124016,24.95571687,20.76079708,17.83745183,17.02489471,17.32666159,19.05438264,22.84849951,25.12395816,25.12395816,15.19267077,15.40737931,14.10813925,12.05085103,10.35802041,8.457859463,7.318428278,7.446964476,8.490550121,10.61342144,12.03339291,14.0066816,32.64014902,33.53953346,32.09269592,29.63362885,25.36082602,21.48535622,20.69710419,21.74627757,23.91921494,27.77378978,29.83521843,31.19959095,12.69202876,13.27856519,11.75867624,9.511619663,7.833470644,6.079906109,5.025783539,5.208507177,6.180745683,7.9039358,9.735006373,11.63530504,17.22367618,0.591343378,177,520,9,29,15,10,7,13,34,67,82,76,71,40,16.79999924,14.60000038,15,13.69999981,11.60000038,9.699999809,8.300000191,7,7.099999905,8,9.800000191,11.80000019,13.5,28,28.79999924,27.20000076,24.10000038,20,17.70000076,16.70000076,17.10000038,18.89999962,22.10000038,25.10000038,26.5,308,259,232,136,83,59,62,81,114,184,246,299,2069.199951,2472.699951,-1,0.633554084,89.7,13.1,44,19.7
